センサ種別,計測日時　,登録時刻,コマンド,端末種別,端末IPアドレス,IMEI,緯度,経度,速度,方位,測位モード,方位加速度,前後加速度(0.0秒),前後加速度(0.1秒),前後加速度(0.2秒),前後加速度(0.3秒),前後加速度(0.4秒),前後加速度(0.5秒),前後加速度(0.6秒),前後加速度(0.7秒),前後加速度(0.8秒),前後加速度(0.9秒),左右加速度(0.0秒),左右加速度(0.1秒),左右加速度(0.2秒),左右加速度(0.3秒),左右加速度(0.4秒),左右加速度(0.5秒),左右加速度(0.6秒),左右加速度(0.7秒),左右加速度(0.8秒),左右加速度(0.9秒),上下加速度(0.0秒),上下加速度(0.1秒),上下加速度(0.2秒),上下加速度(0.3秒),上下加速度(0.4秒),上下加速度(0.5秒),上下加速度(0.6秒),上下加速度(0.7秒),上下加速度(0.8秒),上下加速度(0.9秒),加速度補正(0.0秒),加速度補正(0.1秒),加速度補正(0.2秒),加速度補正(0.3秒),加速度補正(0.4秒),加速度補正(0.5秒),加速度補正(0.6秒),加速度補正(0.7秒),加速度補正(0.8秒),加速度補正(0.9秒),クオリティ,受信衛星数,P-DOP,高度,位置補正,緯度セクター,経度セクター
02,20190809000228,20190809000228,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000229,20190809000229,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000230,20190809000230,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000231,20190809000231,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000232,20190809000232,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000233,20190809000233,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000234,20190809000234,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000235,20190809000235,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000236,20190809000236,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000237,20190809000237,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000238,20190809000238,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000239,20190809000239,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000240,20190809000240,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000241,20190809000241,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000242,20190809000242,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000243,20190809000243,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000244,20190809000244,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000245,20190809000245,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000246,20190809000246,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000247,20190809000247,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000248,20190809000248,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000249,20190809000249,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000250,20190809000250,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000251,20190809000251,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000252,20190809000252,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000253,20190809000253,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000254,20190809000254,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000255,20190809000255,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000256,20190809000256,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000257,20190809000257,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000258,20190809000258,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000259,20190809000259,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000259,20190809000259,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000300,20190809000300,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000301,20190809000301,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000302,20190809000302,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000303,20190809000303,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000304,20190809000304,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000305,20190809000305,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000306,20190809000306,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000307,20190809000307,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000308,20190809000308,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000309,20190809000309,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000310,20190809000310,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000311,20190809000311,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000312,20190809000312,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000313,20190809000313,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000314,20190809000314,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000315,20190809000315,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000316,20190809000316,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000317,20190809000317,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000318,20190809000318,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000319,20190809000319,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000320,20190809000320,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000321,20190809000321,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000322,20190809000322,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000323,20190809000323,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000324,20190809000324,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000325,20190809000325,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000326,20190809000326,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000327,20190809000327,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000328,20190809000328,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000329,20190809000329,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000330,20190809000330,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000331,20190809000331,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000332,20190809000332,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000333,20190809000333,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000334,20190809000334,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000335,20190809000335,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000336,20190809000336,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000337,20190809000337,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000338,20190809000338,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000339,20190809000339,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000340,20190809000340,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000341,20190809000341,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000342,20190809000342,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000343,20190809000343,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000344,20190809000344,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000345,20190809000345,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
